Column Descriptions,
----,----
temp_date,Date of Temperature Reading
temp_anom,Temperature Anomaly Value
co2_date,Date of CO2 Reading
co2_reading,CO2 Value
ch4_date,Date of CH4 Reading
ch4_reading,CH4 Value
ir_date,Irish Data - Date of Reading
rainfall,Irish Data - Daily Rainfall Value
max_temp,Irish Data - Maximum Daily Temperature Value
min_temp,Irish Data - Mimimun Daily Temperature Value
,
temp_date,temp_anom,co2_date,co2_reading,ch4_date,ch4_reading,ir_date,rainfall,max_temp,min_temp
-41846,-8.42,-484448,233.0,-82511.1,444.7,1978-05-22,0.0,14.8,4.5
-41898,-8.68,-485179,232.9,-82275.1,464.0,1978-05-23,0.0,14.5,6.5
-41952,-8.02,-485898,231.3,-82022.3,465.0,1978-05-24,0.0,17.0,8.8
-42003,-7.94,-486615,237.1,-81788.8,485.3333333,1978-05-25,0.0,13.9,9.0
-42054,-8.74,-487352,242.0,-81561,514.6,1978-05-26,0.0,15.7,10.8
-42108,-8.66,-487769,240.9,-81326.5,559.7,1978-05-27,0.0,17.4,11.1
-42162,-8.31,-488076,252.8,-81116.6,631.3,1978-05-28,0.0,15.5,9.6
-42215,-8.82,-488544,249.3,-80916,629.3333333,1978-05-29,0.0,15.5,9.0
-42270,-8.77,-488783,242.6,-80689.5,622.3,1978-05-30,0.0,17.5,8.5
-42326,-8.44,-489501,243.3,-80468.1,616.3333333,1978-05-31,0.0,17.2,11.5
-42379,-8.04,-490204,246.7,-80262.1,616.7,1978-06-01,0.0,16.9,11.5
-42431,-7.04,-490913,243.7,-80033.4,605.5,1978-06-02,0.5,17.0,11.9
-42481,-7.63,-491643,239.7,-79791.1,571.0,1978-06-03,7.3,18.2,10.7
-42531,-8.73,-492350,239.1,-79573.5,595.3333333,1978-06-04,8.1,16.2,11.9
-42584,-8.3,-493074,238.3,-79334,576.1,1978-06-05,0.8,15.8,11.7
-42638,-8.46,-493775,238.5,-79126.3,584.0,1978-06-06,0.2,14.9,12.0
-42690,-7.9,-494494,237.6,-78851.9,547.6,1978-06-07,0.3,15.2,12.0
-42742,-7.57,-495237,236.4,-78619.7,549.3333333,1978-06-08,0.0,15.4,11.6
-42792,-7.92,-496015,236.5,-78371.9,549.8,1978-06-09,0.0,16.6,7.7
-42843,-7.8,-496787,232.8,-78153.6,535.3333333,1978-06-10,0.0,16.8,7.5
-42894,-7.78,-497576,230.6,-77923.9,563.0,1978-06-11,0.0,15.9,6.8
-42945,-7.57,-498354,230.8,-77675.6,536.0,1978-06-12,0.0,16.0,8.0
-42995,-7.65,-499133,228.2,-77447.7,514.9,1978-06-13,0.3,16.2,8.8
-43046,-7.75,-499911,230.8,-77196.6,515.0,1978-06-14,2.4,15.0,10.5
-43096,-7.17,-500687,231.2,-76960.5,512.3,1978-06-15,5.2,13.0,9.6
-43145,-7.12,-501468,232.0,-76695.5,496.975,1978-06-16,0.0,15.5,7.5
-43192,-6.62,-502227,232.2,-76415.5,487.4,1978-06-17,0.0,19.5,8.4
-43239,-7.04,-502961,234.1,-76200.2,477.0,1978-06-18,0.0,20.0,11.9
-43286,-7.0,-503734,233.9,-75935.2,463.3,1978-06-19,0.0,20.9,11.9
-43334,-6.92,-504533,235.5,-75644.3,450.3333333,1978-06-20,3.2,17.8,8.1
-43381,-6.59,-505362,236.0,-75367,475.1,1978-06-21,2.4,14.0,8.3
-43427,-6.79,-506167,238.2,-75106.3,472.0,1978-06-22,2.5,14.0,9.4
-43473,-6.51,-506990,237.0,-74846.2,441.6,1978-06-23,1.6,14.2,9.2
-43519,-6.97,-507834,240.3,-74579.2,441.6666667,1978-06-24,0.3,14.2,8.2
-43566,-6.9,-508702,233.4,-74291,465.8,1978-06-25,1.0,16.3,9.2
-43612,-5.27,-509562,236.4,-74022.1,422.2,1978-06-26,0.0,14.5,9.4
-43656,-7.05,-510413,235.2,-73762.1,437.5,1978-06-27,0.5,14.5,10.0
-43701,-6.19,-511254,242.0,-73474.6,424.3333333,1978-06-28,3.4,14.6,11.0
-43746,-6.69,-512083,238.2,-73188.8,414.8,1978-06-29,0.0,15.7,11.2
-43792,-5.44,-512897,239.2,-72934.7,415.6666667,1978-06-30,0.1,15.6,10.0
-43834,-6.01,-513700,241.5,-72681.3,460.7,1978-07-01,1.0,15.8,11.0
-43877,-5.35,-514470,243.0,-72441,476.6666667,1978-07-02,1.1,13.1,11.2
-43919,-6.28,-515204,247.2,-72206.9,467.1,1978-07-03,0.0,14.5,10.8
-43962,-4.25,-515926,246.2,-71966.1,469.0,1978-07-04,0.0,15.0,10.2
-44000,-5.14,-516650,245.5,-71735.1,460.7,1978-07-05,0.0,17.0,10.4
-44041,-6.03,-517379,245.3,-71482.9,451.1,1978-07-06,0.0,18.8,10.5
-44085,-6.86,-518123,247.7,-71175.3,452.3,1978-07-07,0.0,15.5,11.1
-44130,-5.8,-518871,245.5,-70904.1,447.6666667,1978-07-08,0.5,13.8,11.2
-44173,-5.24,-519624,243.5,-70579,452.8,1978-07-09,0.7,14.1,11.0
-44215,-6.38,-521851,241.9,-70258.7,457.3333333,1978-07-10,6.6,15.0,11.5
-44259,-6.31,-522620,236.8,-69941,432.1,1978-07-11,2.7,14.1,11.0
-44303,-6.12,-523387,235.8,-69660.9,432.0,1978-07-12,0.0,17.0,11.4
-44347,-6.18,-524156,233.7,-69403.2,430.9,1978-07-13,0.0,19.6,12.5
-44391,-5.7,-524945,230.3,-69148.4,448.6666667,1978-07-14,0.0,19.8,10.1
-44434,-5.72,-525748,227.8,-68915.6,481.5,1978-07-15,0.0,16.7,10.0
-44476,-4.85,-526566,224.7,-68683.3,475.4,1978-07-16,0.0,17.5,13.2
-44515,-4.57,-527453,222.7,-68494.6,469.8,1978-07-17,0.0,17.4,11.0
-44553,-4.03,-528340,221.2,-68221.2,472.6666667,1978-07-18,0.0,18.7,10.9
-44591,-5.64,-529251,220.3,-67982.7,489.8,1978-07-19,0.0,18.8,12.5
-44633,-5.51,-530128,220.7,-67636.3,450.3333333,1978-07-20,0.0,16.9,12.1
-44674,-5.05,-530642,214.5,-67410.3,462.1,1978-07-21,0.4,17.1,11.6
-44715,-5.68,-531037,211.4,-67026,460.0,1978-07-22,3.6,16.2,12.5
-44756,-5.25,-531604,204.4,-66734.3,473.7,1978-07-23,0.0,16.1,12.7
-44798,-6.58,-531982,200.0,-66329.4,456.0,1978-07-24,5.1,17.5,11.1
-44843,-6.49,-532718,195.1,-66086,450.7,1978-07-25,14.9,17.2,12.0
-44889,-6.86,-533093,193.8,-65782.4,479.6,1978-07-26,16.5,16.5,11.7
-44935,-5.88,-533745,190.5,-65482.3,470.5,1978-07-27,2.7,16.5,13.3
-44980,-6.44,-534228,199.8,-65126.2,452.6666667,1978-07-28,0.0,17.5,11.9
-45024,-6.44,-535384,199.4,-64867.7,459.3,1978-07-29,5.9,18.5,11.9
-45069,-6.17,-536490,205.0,-64538.7,449.3333333,1978-07-30,0.0,18.1,12.7
-45114,-6.75,-537563,206.4,-64305.1,460.7,1978-07-31,0.0,18.8,10.5
-45161,-6.8,-538633,212.9,-63976.1,444.0,1978-08-01,0.7,17.4,12.4
-45207,-6.24,-539703,211.2,-63665.2,475.6,1978-08-02,0.2,15.2,12.2
-45252,-6.44,-540790,205.0,-63308.9,456.6666667,1978-08-03,0.3,15.5,11.4
-45296,-4.97,-541894,203.6,-63034,461.1,1978-08-04,1.2,16.9,14.2
-45339,-6.67,-542935,208.1,-62703.9,461.9,1978-08-05,0.0,16.8,12.0
-45383,-6.64,-543914,210.3,-62400,439.7,1978-08-06,0.2,16.6,11.5
-45430,-7.15,-544880,209.6,-62067.2,434.0,1978-08-07,0.0,17.8,12.1
-45477,-6.59,-545856,209.7,-61817,488.8,1978-08-08,0.0,17.1,11.8
-45524,-6.97,-546820,204.6,-61482.2,484.0,1978-08-09,0.0,17.2,8.5
-45571,-6.73,-547770,202.5,-61253,467.5,1978-08-10,6.3,18.1,8.5
-45618,-7.0,-548280,208.8,-60868.7,444.0,1978-08-11,13.3,15.5,13.5
-45666,-7.2,-548632,213.6,-60605.5,443.7,1978-08-12,0.0,16.7,12.4
-45713,-6.24,-549431,215.2,-60251.8,430.0,1978-08-13,37.7,16.4,10.8
-45759,-6.27,-550161,219.9,-60007.1,438.7,1978-08-14,0.0,16.5,14.0
-45805,-7.13,-550731,221.7,-59696.9,430.8,1978-08-15,5.2,15.1,12.5
-45853,-7.66,-551070,222.3,-59100.8,431.6666667,1978-08-16,0.0,17.0,12.4
-45902,-6.65,-551295,226.3,-58898.2,436.61,1978-08-17,0.0,17.0,12.5
-45950,-7.25,-551669,222.1,-58862,412.0,1978-08-18,3.5,16.0,12.6
-45999,-8.94,-551858,220.3,-58597.8,425.3333333,1978-08-19,0.7,16.4,12.5
-46054,-7.92,-552529,223.6,-58390.5,430.1,1978-08-20,0.0,16.6,11.2
-46107,-8.02,-553208,224.3,-58098.6,426.3333333,1978-08-21,10.6,16.5,14.0
-46160,-8.55,-553892,226.7,-57914.9,442.7,1978-08-22,0.0,20.0,13.1
-46214,-7.94,-554457,233.9,-57640.3,425.0,1978-08-23,0.0,17.0,9.9
-46267,-7.31,-554973,241.0,-57416,434.9,1978-08-24,0.0,17.2,12.1
-46317,-7.99,-555248,243.0,-57103.6,441.8,1978-08-25,0.0,19.7,8.6
-46368,-6.8,-555435,249.1,-56930,454.2,1978-08-26,0.0,19.8,12.0
-46416,-6.63,-555707,244.0,-56660.1,523.0,1978-08-27,0.0,20.0,10.0
-46463,-6.8,-555888,250.5,-56441.3,502.1,1978-08-28,0.0,20.5,10.5
-46510,-7.31,-556204,245.6,-56207.7,554.0,1978-08-29,0.0,18.4,11.0
-46560,-7.0,-556356,240.4,-56042.7,561.1,1978-08-30,0.0,19.5,12.0
-46608,-8.51,-556827,238.1,-55771.2,519.6666667,1978-08-31,0.0,18.3,11.0
-46663,-7.56,-557366,234.5,-55585.6,514.8,1978-09-01,0.0,17.0,9.8
-46713,-6.93,-557686,229.7,-55306.4,541.6666667,1978-09-02,0.0,16.5,11.0
-46761,-8.32,-557922,230.2,-54893.1,553.9,1978-09-03,0.0,18.0,8.9
-46815,-8.17,-558486,230.3,-54840,542.9,1978-09-04,2.3,19.5,11.0
-46868,-7.08,-559015,228.3,-54642.3,550.1,1978-09-05,3.0,17.5,13.4
-46917,-7.01,-559500,231.6,-54366.2,546.0,1978-09-06,2.2,17.3,14.2
-46965,-6.54,-559938,231.9,-53856.6,483.0,1978-09-07,0.8,18.0,14.1
-47012,-7.57,-560360,234.6,-53845.6,534.2,1978-09-08,0.1,20.5,14.0
-47062,-7.67,-560705,234.1,-53642.4,466.0,1978-09-09,0.0,17.8,14.1
-47113,-7.59,-561184,240.1,-53338.1,460.6666667,1978-09-10,0.0,17.9,15.2
-47164,-8.17,-561585,242.3,-53135.1,514.37,1978-09-11,0.2,18.0,14.9
-47216,-7.28,-561977,245.7,-52880.6,475.6666667,1978-09-12,0.5,15.5,11.5
-47267,-8.05,-562360,245.8,-52452.7,461.6,1978-09-13,1.7,16.9,14.0
-47319,-7.64,-562774,247.6,-52150.3,437.04,1978-09-14,0.0,16.0,12.1
-47371,-8.39,-563184,251.4,-51922,438.0,1978-09-15,0.0,16.0,13.1
-47424,-7.36,-563588,252.4,-51738.5,438.15,1978-09-16,0.0,16.7,13.2
-47475,-7.96,-563945,252.6,-51481.6,513.0,1978-09-17,0.0,16.0,6.5
-47527,-7.16,-564295,251.4,-51248.7,535.1,1978-09-18,0.0,17.0,5.3
-47576,-6.75,-564638,253.7,-51039.4,530.0,1978-09-19,0.0,17.4,10.8
-47624,-7.54,-564968,254.3,-50864,529.3,1978-09-20,0.0,17.3,9.2
-47674,-7.45,-565289,253.9,-50582.2,542.6666667,1978-09-21,0.0,19.0,12.0
-47723,-6.1,-565598,254.5,-50398.5,566.5,1978-09-22,0.3,18.9,12.9
-47770,-7.7,-565934,253.2,-50169.7,526.6,1978-09-23,0.0,17.5,14.5
-47820,-7.67,-566254,253.9,-49933.2,530.9,1978-09-24,0.5,17.0,15.0
-47870,-6.3,-566584,252.8,-49670.8,517.0,1978-09-25,0.1,16.1,11.4
-47918,-7.67,-566980,253.0,-49476.5,544.03,1978-09-26,0.0,15.7,12.0
-47968,-7.49,-567364,250.2,-49193.8,515.0,1978-09-27,0.0,16.0,12.5
-48019,-8.18,-567733,251.3,-48970.8,510.15,1978-09-28,3.8,16.0,13.8
-48071,-7.06,-568117,250.0,-48672.4,493.0,1978-09-29,0.0,14.4,10.6
-48120,-6.64,-568513,251.3,-48490.5,489.02,1978-09-30,0.0,14.6,10.6
-48168,-6.96,-568912,251.8,-48241.6,469.6666667,1978-10-01,0.0,15.6,7.1
-48215,-6.5,-569311,251.8,-47940,491.65,1978-10-02,1.3,15.8,11.8
-48262,-7.02,-569683,249.6,-47765.5,451.8,1978-10-03,0.0,15.2,10.4
-48310,-7.53,-570024,251.6,-47538.2,433.5,1978-10-04,0.0,15.2,7.8
-48361,-7.5,-570365,250.3009961681342,-47307.4,464.0,1978-10-05,0.0,16.2,7.1
-48411,-7.06,-570719,246.30955184938028,-46988.5,461.23,1978-10-06,0.0,14.4,12.0
-48460,-7.05,-571103,247.65697248974385,-46727.5,435.0,1978-10-07,3.2,15.6,12.8
-48508,-5.64,-571525,249.18618138857704,-46223,414.0,1978-10-08,1.2,15.8,13.2
-48553,-7.17,-571963,248.72078039844754,-46002.4,452.8,1978-10-09,0.1,15.9,11.5
-48601,-7.43,-572414,251.7666008144979,-45718.3,436.6666667,1978-10-10,4.6,15.7,9.2
-48651,-8.11,-572856,251.86150476654132,-45521.1,424.5,1978-10-11,3.6,16.0,12.4
-48702,-6.25,-573283,252.08002667419618,-45270.9,441.4,1978-10-12,0.2,16.0,11.4
-48750,-7.02,-573704,248.8639219697805,-45237.7,432.1,1978-10-13,0.0,17.4,12.0
-48798,-7.48,-574162,252.543697553062,-45038.2,440.27,1978-10-14,1.5,13.2,12.5
-48847,-6.59,-574649,252.8973536409592,-44794.9,493.0,1978-10-15,0.0,13.9,12.4
-48896,-7.5,-575165,251.2965766771463,-44598.5,499.35,1978-10-16,0.0,13.5,9.9
-48945,-7.37,-575703,251.34172534675196,-44389.4,514.0,1978-10-17,0.0,14.5,11.0
-48995,-6.69,-576246,251.0792763522184,-44263.5,497.47,1978-10-18,0.0,12.6,9.0
-49043,-6.71,-576792,249.0568689785398,-43927.2,499.3333333,1978-10-19,0.2,14.5,10.2
-49090,-7.84,-577330,252.92340485161623,-43748.1,487.05,1978-10-20,0.0,16.0,11.2
-49142,-7.38,-577883,251.47302309267096,-43464.1,466.6666667,1978-10-21,0.1,14.9,12.5
-49192,-7.38,-578260,244.13978325747763,-43284,489.81,1978-10-22,0.6,14.5,11.7
-49242,-7.22,-578451,243.8071398156684,-43038.9,461.6666667,1978-10-23,2.1,15.3,4.5
-49292,-6.95,-578864,236.17021956160747,-42724.6,468.67,1978-10-24,0.1,14.4,12.1
-49340,-7.02,-579168,230.2553890769855,-42452.6,427.3333333,1978-10-25,0.0,15.4,13.0
-49389,-6.77,-579596,225.2070402346668,-42212.2,430.6,1978-10-26,0.0,19.0,7.3
-49436,-7.21,-579978,219.41265806017452,-41912.9,411.3333333,1978-10-27,0.0,16.0,2.9
-49485,-6.61,-580504,215.44586651227405,-41639.7,415.43,1978-10-28,0.0,14.2,7.3
-49532,-6.42,-580886,209.88341782048894,-41486.5,437.4,1978-10-29,0.6,15.4,12.0
-49578,-5.98,-581624,206.68125254107684,-41395.2,463.0,1978-10-30,6.0,14.4,12.8
-49624,-7.41,-582008,210.63901783350494,-41168.7,481.5,1978-10-31,1.0,14.1,9.8
-49672,-6.57,-584770,223.95763277250387,-41086,486.3,1978-11-01,0.7,15.0,4.6
-49720,-7.35,-585221,225.9929310765137,-40934,470.0,1978-11-02,0.0,14.3,10.5
-49768,-6.11,-585938,234.40092907192803,-40889.4,471.4,1978-11-03,7.2,15.0,12.1
-49815,-6.64,-586329,238.78411585346242,-40728.9,446.4,1978-11-04,1.2,14.3,12.9
-49861,-5.49,-586990,246.34602904387208,-40546.1,455.9,1978-11-05,0.0,15.3,13.0
-49904,-6.81,-587475,250.20456464222792,-40346.2,415.111879,1978-11-06,5.4,14.5,13.3
-49951,-6.26,-588090,248.10464236577934,-40212.8,416.1,1978-11-07,0.1,15.2,13.7
-49996,-5.97,-588538,243.5553025827732,-40101.3,429.0461436,1978-11-08,0.0,13.3,8.8
-50039,-4.62,-589069,237.37751240309967,-39976.8,413.8794188,1978-11-09,0.0,13.4,9.8
-50082,-6.36,-590433,225.67880356583396,-39736.8,458.1,1978-11-10,0.0,14.0,11.5
-50124,-5.24,-590835,229.38667009211042,-39510.9,467.2,1978-11-11,2.2,14.8,12.0
-50167,-6.23,-591611,233.1632188953882,-39419.9,464.6666667,1978-11-12,3.1,12.5,11.8
-50212,-7.27,-592096,238.1475936125431,-39401,465.1,1978-11-13,1.5,14.0,9.0
-50261,-6.32,-592913,237.97721461986356,-39315.1,461.9,1978-11-14,14.5,14.8,10.8
-50308,-6.86,-593486,232.91795566697328,-39307.1,465.3,1978-11-15,2.6,12.2,11.0
-50355,-6.32,-594271,221.21724287329997,-39273,457.4,1978-11-16,2.0,12.3,6.6
-50401,-6.75,-594841,216.4410115698623,-39215.6,441.68,1978-11-17,19.1,13.9,9.6
-50448,-6.07,-595853,216.27309709713364,-39159.5,433.4,1978-11-18,7.4,13.2,10.0
-50493,-5.66,-596379,219.02228033882918,-39118.5,433.9,1978-11-19,3.5,10.5,9.0
-50537,-7.04,-597268,225.97166266475014,-39107.6,419.7,1978-11-20,6.1,12.2,5.7
-50584,-5.97,-597864,229.38148051861887,-39000.9,433.3,1978-11-21,1.2,12.9,9.0
-50629,-6.35,-599305,232.45478922791705,-38909.7,422.3833333,1978-11-22,1.4,13.0,10.8
-50674,-5.28,-600650,237.8582812314746,-38897.8,446.9,1978-11-23,5.4,13.2,11.0
-50717,-6.72,-601999,239.14012591458967,-38853.9,426.2,1978-11-24,3.2,10.0,5.4
-50763,-6.11,-603353,244.53225161700482,-38698.6,418.5,1978-11-25,0.2,7.8,3.7
-50807,-4.61,-604675,248.4801850050678,-38685.6,413.0,1978-11-26,12.2,8.3,2.9
-50849,-6.11,-606029,254.57832546938147,-38475,420.1,1978-11-27,1.2,9.7,4.1
-50892,-6.18,-607297,259.22379791893974,-38420.8,429.0,1978-11-28,5.6,8.8,4.4
-50937,-6.62,-608479,257.74486774223317,-38343.5,449.9,1978-11-29,5.8,10.4,4.1
-50984,-6.82,-609601,257.8151013837554,-38268.5,440.4028598,1978-11-30,1.0,10.8,4.0
-51032,-6.33,-609650,259.6847091794925,-38260.5,447.5,1978-12-01,11.1,11.5,2.9
-51076,-4.25,-610811,258.13797445364014,-38212.1,442.4,1978-12-02,5.0,11.4,7.0
-51117,-5.75,-611992,256.193578648728,-38101.8,413.5,1978-12-03,3.1,11.5,8.8
-51159,-6.18,-613190,252.74797477389262,-38080.8,422.3,1978-12-04,0.2,10.4,6.0
-51203,-5.08,-614349,252.8982584181087,-38046.9,423.8,1978-12-05,26.2,11.2,5.2
-51244,-5.41,-614406,252.729800513971,-37857.8,410.9,1978-12-06,28.2,11.8,8.8
-51286,-5.03,-615659,252.63944486217684,-37840.6,418.7,1978-12-07,12.0,11.7,9.8
-51327,-5.18,-617003,248.28893339724928,-37804,418.7,1978-12-08,4.8,11.7,7.8
-51368,-4.95,-618333,245.88658787248076,-37640.9,427.0,1978-12-09,7.0,12.9,9.0
-51408,-4.92,-619701,243.53068358638558,-37422.8,443.7,1978-12-10,15.8,12.9,10.4
-51449,-4.99,-621000,243.88545246756433,-37225.6,450.1,1978-12-11,8.3,11.9,8.8
-51489,-5.29,-621104,239.19230883467588,-37069.7,441.3,1978-12-12,15.0,11.2,9.0
-51532,-6.18,-622546,237.92850701362374,-36847.4,455.1,1978-12-13,6.5,10.2,5.7
-51576,-6.3,-623447,235.02330647237795,-36471.1,440.15,1978-12-14,2.7,10.7,6.0
-51621,-6.08,-624097,228.51222535135372,-36287.2,443.0,1978-12-15,0.0,7.8,4.1
-51667,-7.19,-625019,215.70968264504967,-36095.1,526.275,1978-12-16,0.0,8.0,3.8
-51715,-6.87,-625880,205.76310728563763,-35943.3,481.0,1978-12-17,0.0,7.4,2.0
-51763,-6.66,-627189,199.52416462021898,-35898.6,539.5,1978-12-18,4.1,9.2,1.1
-51810,-5.54,-627819,205.26582182975858,-35801.2,539.0,1978-12-19,3.0,10.0,6.9
-51853,-6.25,-627916,200.77734554085592,-35725.2,546.675,1978-12-20,0.0,8.9,0.2
-51898,-5.54,-629576,200.45706932834122,-35609,543.9,1978-12-21,0.0,5.5,-1.0
-51942,-6.52,-630406,196.49917279673912,-35574.1,556.7,1978-12-22,1.8,8.3,-0.8
-51987,-6.25,-632127,193.09789993536265,-35564.5,560.4,1978-12-23,13.0,9.8,1.5
-52033,-6.67,-632931,195.94989153226658,-35456.1,580.4,1978-12-24,1.1,10.0,6.7
-52080,-6.5,-633059,194.85936588137295,-35416.6,563.275,1978-12-25,2.3,10.0,5.9
-52127,-6.98,-634571,194.00258992033588,-35348.3,571.9,1978-12-26,18.3,11.5,7.9
-52174,-5.66,-635764,195.33150117951013,-35249.9,548.2,1978-12-27,9.2,11.5,8.0
-52218,-5.96,-637468,188.8477364074226,-35237.6,536.3,1978-12-28,5.8,10.8,9.4
-52263,-5.83,-638422,190.1777336005101,-35176.9,586.7,1978-12-29,0.0,7.8,5.0
-52306,-5.42,-640124,191.38425695346518,-35038.2,534.375,1978-12-30,0.0,4.7,1.8
-52350,-7.04,-640906,191.5605717991007,-34986.9,533.6,1978-12-31,0.0,2.1,-0.8
-52397,-6.9,-642350,195.3061298127235,-34662.6,523.8,1979-01-01,0.0,5.8,-5.0
-52445,-6.86,-643200,195.82042744328479,-34572.2,494.45,1979-01-02,9.0,9.0,-2.9
-52494,-7.4,-644426,189.88548096825593,-34423.6,468.5,1979-01-03,3.3,9.8,5.1
-52544,-7.4,-645304,191.8480609628653,-34358.1,470.8,1979-01-04,0.0,6.0,2.5
-52594,-6.79,-646662,193.47659870780961,-34154.4,441.3,1979-01-05,0.5,9.1,-1.8
-52643,-7.62,-647241,196.17149410495196,-34049.7,440.3,1979-01-06,2.5,10.0,-1.2
-52694,-7.9,-648398,189.2501799432969,-33942.9,440.75,1979-01-07,1.0,10.0,4.9
-52746,-7.37,-648997,193.44315462070247,-33890.7,425.2,1979-01-08,0.8,9.0,7.3
-52798,-7.39,-650154,187.2748940558699,-33814.1,425.6,1979-01-09,13.0,9.2,3.0
-52847,-5.94,-650758,186.7937683040444,-33699.7,444.0,1979-01-10,3.1,9.6,3.0
-52893,-6.6,-651780,192.8691774329536,-33539.4,420.6,1979-01-11,0.2,7.1,3.0
-52939,-6.76,-652488,194.81602929906575,-33380.3,426.9,1979-01-12,2.0,8.9,0.0
-52987,-6.14,-653574,199.99595342018023,-33288.1,491.85,1979-01-13,0.4,10.5,2.0
-53032,-5.79,-654182,200.35242454933484,-33231.1,497.7,1979-01-14,0.3,9.4,6.9
-53076,-6.93,-655231,192.9341212467433,-33110.5,514.3,1979-01-15,0.6,8.9,6.2
-53124,-6.82,-655704,189.23340881737832,-32995.5,512.5,1979-01-16,1.0,10.4,6.0
-53171,-6.04,-655771,190.8769405532136,-32954.4,519.85,1979-01-17,9.4,5.3,-0.8
-53218,-7.05,-656814,184.098136363561,-32950.6,519.2,1979-01-18,3.8,5.3,0.2
-53265,-6.85,-657343,187.3800806732598,-32718.2,489.0,1979-01-19,1.2,4.3,1.9
-53313,-6.34,-657461,185.6837857761792,-32627.5,457.0,1979-01-20,0.0,8.6,0.5
-53360,-6.59,-658513,188.43427447380085,-32580.7,447.05,1979-01-21,5.1,8.3,4.2
-53408,-7.81,-659168,193.9700304568731,-32387.2,428.0,1979-01-22,0.5,5.8,4.5
-53458,-6.79,-659265,191.59170346951032,-32234.8,430.0,1979-01-23,5.4,9.6,0.2
-53507,-6.77,-660332,189.69058418048212,-32129.2,430.075,1979-01-24,0.0,9.0,-2.7
-53555,-6.81,-660846,193.90821704355406,-32095.8,420.4,1979-01-25,4.0,7.4,-2.5
-53603,-7.19,-660927,190.86103041769672,-31906.6,419.0,1979-01-26,1.6,6.8,2.0
-53653,-7.37,-661987,191.02249326390395,-31859.5,415.4,1979-01-27,0.0,5.0,0.5
-53703,-7.91,-662370,192.55321359717547,-31784.6,425.9,1979-01-28,6.4,8.1,0.9
-53757,-8.33,-662458,187.76703230989094,-31737.9,478.7,1979-01-29,0.3,10.5,2.4
-53811,-7.32,-663371,180.16659707392193,-31530.2,460.9,1979-01-30,0.0,10.0,3.0
-53862,-7.35,-663886,180.53768178380184,-31298.4,444.3,1979-01-31,45.4,9.9,3.1
-53913,-8.13,-664803,174.76867941399888,-31251.8,443.3,1979-03-01,4.3,10.0,1.4
-53967,-8.38,-665459,173.71362014216885,-31198.4,439.6,1979-03-02,4.6,10.8,4.0
-54021,-6.75,-666465,177.7146610306198,-31110,427.65,1979-03-03,1.3,9.4,4.5
-54072,-8.67,-666965,180.6705433303129,-31076.2,423.5,1979-03-04,0.4,9.1,5.3
-54126,-7.37,-667869,187.6555369926176,-30953.8,432.0,1979-03-05,13.5,10.7,3.0
-54178,-7.29,-668346,191.5141318512642,-30863.6,414.5,1979-03-06,2.9,8.0,5.5
-54227,-6.52,-669120,194.87837297832084,-30817.7,404.0,1979-03-07,3.0,9.0,2.4
-54275,-6.88,-669507,196.8275423165405,-30694.6,404.6,1979-03-08,13.6,9.8,2.5
-54325,-8.08,-670200,194.789560383579,-30637.6,410.4,1979-03-09,9.3,10.4,5.2
-54376,-6.63,-670811,197.12915219406037,-30464.5,409.15,1979-03-10,9.5,10.2,6.4
-54425,-7.0,-671746,201.1220985980582,-30419.9,451.9,1979-03-11,0.1,10.4,9.5
-54474,-7.1,-672279,204.66974564632602,-30303.6,430.625,1979-03-12,8.2,9.6,3.5
-54523,-7.21,-673078,211.69145610328425,-30213,470.8,1979-03-13,0.9,9.4,3.0
-54573,-6.64,-673456,216.1224817958984,-30119.4,457.4,1979-03-14,0.0,8.0,3.2
-54620,-6.46,-674580,222.57485445876674,-29945.2,440.9,1979-03-15,0.0,8.1,-1.9
-54668,-7.61,-675202,219.96238463739664,-29842.9,421.625,1979-03-16,0.0,5.5,0.4
-54718,-6.52,-675650,216.59070226826563,-29805.9,426.5,1979-03-17,0.0,4.2,1.1
-54766,-7.18,-676378,218.20973466460342,-29453.9,412.0,1979-03-18,2.7,5.0,0.3
-54816,-6.36,-676791,220.08623711545596,-29247.6,404.425,1979-03-19,0.0,7.2,1.7
-54862,-6.13,-677505,229.16045804591084,-29024.4,391.7,1979-03-20,1.0,8.6,2.5
-54907,-6.56,-677785,232.70102424711226,-28810.6,408.475,1979-03-21,1.8,8.4,1.5
-54953,-5.32,-678362,233.61111358821643,-28668.2,409.7,1979-03-22,0.0,8.6,2.5
-54998,-6.83,-678677,233.1080061479115,-28197.8,392.375,1979-03-23,6.2,9.5,-0.3
-55043,-6.25,-679275,225.80855816583323,-28029.6,399.3,1979-03-24,20.6,9.7,2.4
-55090,-6.37,-679719,227.89516025735253,-27751,391.0,1979-03-25,3.2,9.0,7.8
-55135,-5.72,-680393,221.30626385386472,-27368.7,367.7,1979-03-26,3.1,8.9,1.6
-55179,-5.2,-680790,219.1411841639893,-27140.9,388.3,1979-03-27,4.4,7.2,4.9
-55221,-5.99,-681507,220.23521867492758,-26813.5,443.875,1979-03-28,0.9,8.7,2.5
-55265,-4.97,-681878,222.6967127552533,-26552,414.0,1979-03-29,0.0,7.8,2.8
-55307,-5.7,-682473,225.64160209672895,-26335.5,402.375,1979-03-30,0.2,9.8,3.0
